,Unnamed: 0.1,Unnamed: 0,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
53,11,11,0.9892,0.9206731,0.92,0.919968,1506.8594,201.0,6.0007434,3,session_2,14,3,Zhou 2016,ACM+TGSP+SVM(Grid)
54,12,12,0.9776,0.94,0.94,0.94,0.4436078,201.0,0.0014746228,3,session_0,14,3,Zhou 2016,FgMDM
55,13,13,0.96431375,0.8839431,0.87039214,0.8700129,0.8551941,200.0,0.0028947024,3,session_1,14,3,Zhou 2016,FgMDM
56,14,14,0.99,0.9181967,0.91,0.9095568,1.2695422,201.0,0.004327387,3,session_2,14,3,Zhou 2016,FgMDM
57,15,15,0.9976,0.9701881,0.97,0.969997,0.25831723,201.0,0.0008193269,3,session_0,14,3,Zhou 2016,MDM
58,16,16,0.8964706,0.84288615,0.8307843,0.83001685,0.51746583,200.0,0.0016011788,3,session_1,14,3,Zhou 2016,MDM
59,17,17,0.9588,0.880609,0.88,0.87995195,0.77694345,201.0,0.0023734001,3,session_2,14,3,Zhou 2016,MDM
60,18,18,0.982,0.9310345,0.92,0.9194847,0.66292715,201.0,0.00197362,3,session_0,14,3,Zhou 2016,TANG+SVM
61,19,19,0.9772549,0.85915494,0.8,0.79303277,1.3029628,200.0,0.0038261202,3,session_1,14,3,Zhou 2016,TANG+SVM
62,20,20,0.9924,0.93434346,0.93,0.9298246,1.9467988,201.0,0.0057256036,3,session_2,14,3,Zhou 2016,TANG+SVM
63,0,0,0.8440678,0.795,0.65833336,0.6115755,1122.2383,200.0,8.261229,1,session_0,14,3,Zhou 2016,ACM+MDM(MDOP)
64,1,1,0.9292,0.85353535,0.85,0.84962404,2324.476,219.0,11.040579,1,session_1,14,3,Zhou 2016,ACM+MDM(MDOP)
65,2,2,0.8952,0.7600633,0.73,0.7219648,3523.4253,219.0,13.805316,1,session_2,14,3,Zhou 2016,ACM+MDM(MDOP)
66,3,3,0.89322037,0.8206522,0.725,0.7010733,1137.4669,200.0,11.301671,1,session_0,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
67,4,4,0.9572,0.8035454,0.75,0.7384664,2344.606,219.0,14.092891,1,session_1,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
68,5,5,0.9272,0.880609,0.88,0.87995195,3545.2576,219.0,16.8603,1,session_2,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
69,0,0,0.9624,0.9141414,0.91,0.9097744,100.71859,190.0,0.29911864,2,session_0,14,3,Zhou 2016,ACM+MDM(MDOP)
70,1,1,1.0,1.0,1.0,1.0,205.56816,200.0,0.69835895,2,session_1,14,3,Zhou 2016,ACM+MDM(MDOP)
71,2,2,0.9912,0.9716981,0.97,0.96997297,305.31387,190.0,1.0889126,2,session_2,14,3,Zhou 2016,ACM+MDM(MDOP)
72,3,3,0.9764,0.9385965,0.93,0.9296553,110.06262,190.0,0.32432812,2,session_0,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
73,4,4,0.9995062,0.9787234,0.9777778,0.9777668,215.41837,200.0,0.7378771,2,session_1,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
74,5,5,0.9932,0.9716981,0.97,0.96997297,314.8785,190.0,1.1185198,2,session_2,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
75,0,0,1.0,0.9807692,0.98,0.979992,132.92154,201.0,1.3547282,3,session_0,14,3,Zhou 2016,ACM+MDM(MDOP)
76,1,1,0.9588235,0.89733607,0.8801961,0.87976193,249.17075,200.0,2.7992923,3,session_1,14,3,Zhou 2016,ACM+MDM(MDOP)
77,2,2,0.9924,0.91050905,0.9,0.8993559,363.802,201.0,4.211877,3,session_2,14,3,Zhou 2016,ACM+MDM(MDOP)
78,3,3,0.9996,0.9807692,0.98,0.979992,127.2224,201.0,1.1664051,3,session_0,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
79,4,4,0.9941176,0.880597,0.84,0.8369653,241.31396,200.0,2.3562808,3,session_1,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
80,5,5,0.9916,0.9301721,0.93,0.929993,355.7431,201.0,3.6130242,3,session_2,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
81,0,0,0.9403955,0.8585507,0.84943503,0.84786934,51.367844,200.0,0.3201411,1,session_0,14,3,Zhou 2016,EEGNet_8_2
82,1,1,0.9748,0.91016406,0.91,0.909991,100.05384,219.0,0.6262395,1,session_1,14,3,Zhou 2016,EEGNet_8_2
83,2,2,0.9668,0.9407051,0.94,0.939976,133.33864,219.0,0.83104414,1,session_2,14,3,Zhou 2016,EEGNet_8_2
84,3,3,0.9437853,0.78365386,0.625,0.5619632,30.906778,200.0,0.20520733,1,session_0,14,3,Zhou 2016,DeepConvNet
85,4,4,0.9948,0.9464286,0.94,0.9397832,93.15837,219.0,0.62048686,1,session_1,14,3,Zhou 2016,DeepConvNet
86,5,5,0.9504,0.75510204,0.52,0.37629938,125.16235,219.0,0.83218646,1,session_2,14,3,Zhou 2016,DeepConvNet
87,6,6,0.97316384,0.87341774,0.8333333,0.8275362,114.88447,200.0,0.7071261,1,session_0,14,3,Zhou 2016,ShallowConvNet
88,7,7,0.9976,0.9701881,0.97,0.969997,253.309,219.0,1.6138662,1,session_1,14,3,Zhou 2016,ShallowConvNet
89,8,8,0.984,0.94283414,0.94,0.93990386,411.51947,219.0,2.670843,1,session_2,14,3,Zhou 2016,ShallowConvNet
90,0,0,0.9852,0.9385965,0.93,0.9296553,42.007107,190.0,0.22335191,2,session_0,14,3,Zhou 2016,EEGNet_8_2
91,1,1,0.99901235,0.9787234,0.9777778,0.9777668,78.76182,200.0,0.4174977,2,session_1,14,3,Zhou 2016,EEGNet_8_2
92,2,2,0.986,0.9716981,0.97,0.96997297,123.70056,190.0,0.6548613,2,session_2,14,3,Zhou 2016,EEGNet_8_2
93,3,3,0.9816,0.8977968,0.89,0.88945836,47.319202,190.0,0.25784066,2,session_0,14,3,Zhou 2016,DeepConvNet
94,4,4,0.99901235,0.90909094,0.8888889,0.8875,75.245544,200.0,0.41523087,2,session_1,14,3,Zhou 2016,DeepConvNet
95,5,5,0.9898,0.86764705,0.82,0.8139727,101.96006,190.0,0.5644755,2,session_2,14,3,Zhou 2016,DeepConvNet
96,6,6,0.982,0.90983605,0.89,0.8886527,91.26694,190.0,0.53957766,2,session_0,14,3,Zhou 2016,ShallowConvNet
97,7,7,1.0,0.9591837,0.95555556,0.9554676,138.76682,200.0,0.81471676,2,session_1,14,3,Zhou 2016,ShallowConvNet
98,8,8,0.9996,0.9807692,0.98,0.979992,184.62996,190.0,1.0643013,2,session_2,14,3,Zhou 2016,ShallowConvNet
99,0,0,0.9992,0.9807692,0.98,0.979992,48.002277,201.0,0.3876021,3,session_0,14,3,Zhou 2016,EEGNet_8_2
100,1,1,0.97333336,0.9207843,0.9207843,0.9207843,98.96518,200.0,0.8041276,3,session_1,14,3,Zhou 2016,EEGNet_8_2
101,2,2,0.9732,0.9025765,0.9,0.89983976,135.42093,201.0,1.1100657,3,session_2,14,3,Zhou 2016,EEGNet_8_2
102,3,3,0.9908,0.85211265,0.79,0.78031176,19.926744,201.0,0.1632634,3,session_0,14,3,Zhou 2016,DeepConvNet
103,4,4,0.94215685,0.24752475,0.5,0.33112583,42.451775,200.0,0.34606874,3,session_1,14,3,Zhou 2016,DeepConvNet
104,5,5,0.935,0.75252527,0.51,0.35517833,66.17065,201.0,0.54087496,3,session_2,14,3,Zhou 2016,DeepConvNet
105,6,6,0.998,0.9701881,0.97,0.969997,113.233116,201.0,1.0075153,3,session_0,14,3,Zhou 2016,ShallowConvNet
106,7,7,0.99215686,0.934585,0.9311765,0.9305842,228.20561,200.0,2.0053594,3,session_1,14,3,Zhou 2016,ShallowConvNet
107,8,8,0.98,0.9315536,0.93,0.92993695,265.0457,201.0,2.3251598,3,session_2,14,3,Zhou 2016,ShallowConvNet
